Date_Time,Days,hour,Relative Humidity in %,Temperature,Radiation value in MJ/m^2,Wind Direction,Wind speed in kmph,Demand,Kerala Holidays
3/16/2018 10:00,440,11,,21.92,5,,,415.9542857,FALSE
3/16/2018 11:00,440,12,,22.77,19,,,421.9914286,FALSE
3/16/2018 12:00,440,13,65,23.041,0,27,8,431.4057143,FALSE
3/16/2018 13:00,440,14,,22.72,0,,,422.4342857,FALSE
3/16/2018 14:00,440,15,,21.833,0,,,437.1885714,FALSE
3/16/2018 15:00,440,16,78,19.682,0,27,4,455.4114286,FALSE
3/16/2018 16:00,440,17,,17.578,0,,,451.9042857,FALSE
3/16/2018 17:00,440,18,,16.93,0,,,445.8028571,FALSE
3/16/2018 18:00,440,19,83,16.434,0,27,4,427.4285714,FALSE
3/16/2018 19:00,440,20,,15.969,0,,,513.5742857,FALSE
3/16/2018 20:00,440,21,,15.584,0,,,523.7242857,FALSE
3/16/2018 21:00,440,22,90,15.277,0,0,0,521.3242857,FALSE
3/16/2018 22:00,440,23,,14.986,0,,,520.5557143,FALSE
3/16/2018 23:00,440,24,,14.645,0,,,486.1385714,FALSE
3/17/2018 0:00,441,1,90,14.239,0,0,0,440.5357143,FALSE
3/17/2018 1:00,441,2,,13.803,0,,,409.5042857,FALSE
3/17/2018 2:00,441,3,,13.438,0,,,394.9214286,FALSE
3/17/2018 3:00,441,4,76,13.053,0,0,0,385.5728571,FALSE
3/17/2018 4:00,441,5,,12.983,0,,,377.5971429,FALSE
3/17/2018 5:00,441,6,,14.519,0,,,379.4942857,FALSE
3/17/2018 6:00,441,7,57,16.467,0,23,8,407.4242857,FALSE
3/17/2018 7:00,441,8,,18.888,0,,,413.2357143,FALSE
3/17/2018 8:00,441,9,,20.977,6.7,,,394.3685714,FALSE
3/17/2018 9:00,441,10,58,22.154,2,27,6,406.5528571,FALSE
3/17/2018 10:00,441,11,,22.687,5,,,423.4985714,FALSE
3/17/2018 11:00,441,12,,22.888,19,,,427.4342857,FALSE
3/17/2018 12:00,441,13,74,22.824,0,27,6,447.27,FALSE
3/17/2018 13:00,441,14,,22.46,0,,,443.9857143,FALSE
3/17/2018 14:00,441,15,,21.718,0,,,449.5114286,FALSE
3/17/2018 15:00,441,16,77,20.258,0,0,0,462.1657143,FALSE
3/17/2018 16:00,441,17,,18.461,0,,,452.1585714,FALSE
3/17/2018 17:00,441,18,,17.626,0,,,433.9428571,FALSE
3/17/2018 18:00,441,19,81,16.976,0,0,0,418.6671429,FALSE
3/17/2018 19:00,441,20,,16.401,0,,,495.7471429,FALSE
3/17/2018 20:00,441,21,,15.879,0,,,509.44,FALSE
3/17/2018 21:00,441,22,87,15.558,0,0,0,503.7814286,FALSE
3/17/2018 22:00,441,23,,15.325,0,,,507.8942857,FALSE
3/17/2018 23:00,441,24,,15.1,0,,,484.1614286,FALSE
3/18/2018 0:00,442,1,92,14.908,0,0,0,440.7114286,TRUE
3/18/2018 1:00,442,2,91,14.685,0,0,0,413.1614286,TRUE
3/18/2018 2:00,442,3,,14.57,0,,,399.3514286,TRUE
3/18/2018 3:00,442,4,,14.528,0,,,385.4328571,TRUE
3/18/2018 4:00,442,5,86,14.578,0,27,6,377.6714286,TRUE
3/18/2018 5:00,442,6,,15.938,0,,,377.6785714,TRUE
3/18/2018 6:00,442,7,,17.816,0,,,393.37,TRUE
3/18/2018 7:00,442,8,63,20.136,0,27,6,386.4085714,TRUE
3/18/2018 8:00,442,9,,22.201,0,,,366.8714286,TRUE
3/18/2018 9:00,442,10,,23.61,4.9,,,360.9671429,TRUE
3/18/2018 10:00,442,11,59,24.571,2,9,6,359.3271429,TRUE
3/18/2018 11:00,442,12,,25.128,5,,,362.9228571,TRUE
3/18/2018 12:00,442,13,,25.302,19,,,373.9257143,TRUE
3/18/2018 13:00,442,14,89,25.103,0,27,4,378.2928571,TRUE
3/18/2018 14:00,442,15,,24.429,0,,,388.2714286,TRUE
3/18/2018 15:00,442,16,,22.388,0,,,384.1671429,TRUE
3/18/2018 16:00,442,17,89,19.745,0,0,0,366.7114286,TRUE
3/18/2018 17:00,442,18,,18.679,0,,,332.29,TRUE
3/18/2018 18:00,442,19,,17.903,0,,,325.2871429,TRUE
3/18/2018 19:00,442,20,90,17.338,0,0,0,377.2114286,TRUE
3/18/2018 20:00,442,21,,16.808,0,,,411.5857143,TRUE
3/18/2018 21:00,442,22,,16.281,0,,,432.1857143,TRUE
3/18/2018 22:00,442,23,89,15.826,0,0,0,443.2485714,TRUE
3/18/2018 23:00,442,24,,15.466,0,,,425.7542857,TRUE
3/19/2018 0:00,443,1,,15.411,0,,,395.0771429,FALSE
3/19/2018 1:00,443,2,95,15.525,0,0,0,366.77,FALSE
3/19/2018 2:00,443,3,,15.476,0,,,355.4371429,FALSE
3/19/2018 3:00,443,4,,15.367,0,,,351.28,FALSE
3/19/2018 4:00,443,5,89,15.47,0,2,4,342.5685714,FALSE
3/19/2018 5:00,443,6,,16.391,0,,,349.2671429,FALSE
3/19/2018 6:00,443,7,,17.693,0,,,380.1628571,FALSE
3/19/2018 7:00,443,8,62,19.422,0,14,4,392.9371429,FALSE
3/19/2018 8:00,443,9,,21.415,0,,,377.69,FALSE
3/19/2018 9:00,443,10,,22.882,5.1,,,378.3671429,FALSE
3/19/2018 10:00,443,11,62,23.946,2,27,10,397.5357143,FALSE
3/19/2018 11:00,443,12,,24.573,5,,,412.7085714,FALSE
3/19/2018 12:00,443,13,,24.586,19,,,426.95,FALSE
3/19/2018 13:00,443,14,72,24.105,0,27,6,430.0714286,FALSE
3/19/2018 14:00,443,15,,23.017,0,,,440.7628571,FALSE
3/19/2018 15:00,443,16,,21.284,0,,,453.0014286,FALSE
3/19/2018 16:00,443,17,82,19.623,0,27,6,439.3671429,FALSE
3/19/2018 17:00,443,18,,18.839,0,,,419.1957143,FALSE
3/19/2018 18:00,443,19,,18.328,0,,,410.0514286,FALSE
3/19/2018 19:00,443,20,90,17.917,0,0,0,502.2671429,FALSE
3/19/2018 20:00,443,21,,17.497,0,,,516.3728571,FALSE
3/19/2018 21:00,443,22,,17.205,0,,,517.7685714,FALSE
3/19/2018 22:00,443,23,95,17.105,0,0,4,517.7514286,FALSE
3/19/2018 23:00,443,24,,16.971,0,,,479.24,FALSE
3/20/2018 0:00,444,1,,16.83,0,,,431.2971429,FALSE
3/20/2018 1:00,444,2,92,16.79,0,0,0,406.3842857,FALSE
3/20/2018 2:00,444,3,,16.66,0,,,390.9842857,FALSE
3/20/2018 3:00,444,4,,16.551,0,,,380.37,FALSE
3/20/2018 4:00,444,5,92,16.534,0,0,0,371.0142857,FALSE
3/20/2018 5:00,444,6,,16.961,0,,,377.36,FALSE
3/20/2018 6:00,444,7,,17.696,0,,,401.9457143,FALSE
3/20/2018 7:00,444,8,65,18.88,0,27,4,408.3214286,FALSE
3/20/2018 8:00,444,9,,20.193,0,,,394.0814286,FALSE
3/20/2018 9:00,444,10,,21.111,8.2,,,396.4114286,FALSE
3/20/2018 10:00,444,11,61,21.396,2,32,10,417.1742857,FALSE
3/20/2018 11:00,444,12,,21.556,5,,,423.7785714,FALSE
3/20/2018 12:00,444,13,,21.659,19,,,431.3028571,FALSE
3/20/2018 13:00,444,14,63,21.301,0,29,8,437.2671429,FALSE
3/20/2018 14:00,444,15,,20.347,0,,,450.0057143,FALSE
3/20/2018 15:00,444,16,,19.041,0,,,459.9971429,FALSE
3/20/2018 16:00,444,17,73,17.813,0,27,4,455.1257143,FALSE
3/20/2018 17:00,444,18,,17.161,0,,,449.4242857,FALSE
3/20/2018 18:00,444,19,,16.696,0,,,430.6442857,FALSE
3/20/2018 19:00,444,20,83,16.273,0,0,0,518.2471429,FALSE
3/20/2018 20:00,444,21,,15.848,0,,,533.3371429,FALSE
3/20/2018 21:00,444,22,,15.385,0,,,529.65,FALSE
3/20/2018 22:00,444,23,93,15.058,0,0,0,530.8185714,FALSE
3/20/2018 23:00,444,24,,14.614,0,,,498.28,FALSE
3/21/2018 0:00,445,1,,14.021,0,,,451.1271429,FALSE
3/21/2018 1:00,445,2,88,13.401,0,32,6,422.0971429,FALSE
3/21/2018 2:00,445,3,,12.791,0,,,407.9442857,FALSE
3/21/2018 3:00,445,4,,12.385,0,,,393.8628571,FALSE
3/21/2018 4:00,445,5,83,12.114,0,0,0,387.3328571,FALSE
3/21/2018 5:00,445,6,,12.163,0,,,391.2442857,FALSE
3/21/2018 6:00,445,7,,12.647,0,,,417.2571429,FALSE
3/21/2018 7:00,445,8,65,13.459,0,27,6,422.92,FALSE
3/21/2018 8:00,445,9,,14.357,0,,,403.0185714,FALSE
3/21/2018 9:00,445,10,,15.298,7.8,,,411.8414286,FALSE
3/21/2018 10:00,445,11,65,16.306,2,27,6,429.2671429,FALSE
3/21/2018 11:00,445,12,,17.055,5,,,444.65,FALSE
3/21/2018 12:00,445,13,,17.405,19,,,451.7228571,FALSE
3/21/2018 13:00,445,14,75,17.338,0,27,6,453.82,FALSE
3/21/2018 14:00,445,15,,16.911,0,,,461.5614286,FALSE
3/21/2018 15:00,445,16,,16.071,0,,,474.6414286,FALSE
3/21/2018 16:00,445,17,79,14.652,0,0,0,468.8,FALSE
3/21/2018 17:00,445,18,,13.99,0,,,452.2257143,FALSE
3/21/2018 18:00,445,19,,13.564,0,,,426.5614286,FALSE
3/21/2018 19:00,445,20,84,13.179,0,0,0,510.12,FALSE
3/21/2018 20:00,445,21,,12.877,0,,,530.1171429,FALSE
3/21/2018 21:00,445,22,,12.499,0,,,528.2914286,FALSE
3/21/2018 22:00,445,23,86,12.231,0,0,0,523.8914286,FALSE
3/21/2018 23:00,445,24,,11.87,0,,,494.9214286,FALSE
3/22/2018 0:00,446,1,,11.456,0,,,447.8042857,FALSE
3/22/2018 1:00,446,2,92,11.122,0,0,0,420.9871429,FALSE
3/22/2018 2:00,446,3,,10.866,0,,,406.7328571,FALSE
3/22/2018 3:00,446,4,,10.616,0,,,394.0542857,FALSE
3/22/2018 4:00,446,5,81,10.682,0,27,6,386.3657143,FALSE
3/22/2018 5:00,446,6,,12.462,0,,,390.9014286,FALSE
3/22/2018 6:00,446,7,,14.707,0,,,418.1771429,FALSE
3/22/2018 7:00,446,8,58,17.24,0,27,6,428.7371429,FALSE
3/22/2018 8:00,446,9,,19.331,0,,,408.4285714,FALSE
3/22/2018 9:00,446,10,,20.946,8.4,,,412.3,FALSE
3/22/2018 10:00,446,11,50,22.172,2,27,6,432.9485714,FALSE
3/22/2018 11:00,446,12,,22.91,5,,,444.9628571,FALSE
3/22/2018 12:00,446,13,,23.108,19,,,454.8885714,FALSE
3/22/2018 13:00,446,14,59,22.759,0,27,4,456.9771429,FALSE
3/22/2018 14:00,446,15,,21.915,0,,,469.0914286,FALSE
3/22/2018 15:00,446,16,,20.225,0,,,481.3557143,FALSE
3/22/2018 16:00,446,17,73,18.045,0,27,6,473.9885714,FALSE
3/22/2018 17:00,446,18,,16.967,0,,,457.3928571,FALSE
3/22/2018 18:00,446,19,,16.163,0,,,430.9771429,FALSE
3/22/2018 19:00,446,20,80,15.418,0,0,0,511.3557143,FALSE
3/22/2018 20:00,446,21,,14.782,0,,,530.6142857,FALSE
3/22/2018 21:00,446,22,,14.321,0,,,522.5428571,FALSE
3/22/2018 22:00,446,23,87,13.983,0,0,0,526.88,FALSE
3/22/2018 23:00,446,24,,13.753,0,,,494.0314286,FALSE
3/23/2018 0:00,447,1,,13.587,0,,,446.8485714,FALSE
3/23/2018 1:00,447,2,90,13.498,0,0,0,424.3,FALSE
3/23/2018 2:00,447,3,,13.403,0,,,405.1442857,FALSE
3/23/2018 3:00,447,4,,13.29,0,,,378.9785714,FALSE
3/23/2018 4:00,447,5,87,13.351,0,32,4,386.7485714,FALSE
3/23/2018 5:00,447,6,,14.628,0,,,387.2571429,FALSE
3/23/2018 6:00,447,7,,16.712,0,,,415.6942857,FALSE
3/23/2018 7:00,447,8,51,18.97,0,32,4,425.5357143,FALSE
3/23/2018 8:00,447,9,,20.51,0,,,415.9171429,FALSE
3/23/2018 9:00,447,10,,21.487,7.1,,,409.1885714,FALSE
3/23/2018 10:00,447,11,60,22.16,2,29,8,424.4271429,FALSE
3/23/2018 11:00,447,12,,22.516,5,,,436.8728571,FALSE
3/23/2018 12:00,447,13,,22.502,19,,,444.34,FALSE
3/23/2018 13:00,447,14,68,22.15,0,27,10,436.9028571,FALSE
3/23/2018 14:00,447,15,,21.411,0,,,443.1414286,FALSE
3/23/2018 15:00,447,16,,19.792,0,,,463.4485714,FALSE
3/23/2018 16:00,447,17,75,17.122,0,27,6,467.2685714,FALSE
3/23/2018 17:00,447,18,,16.014,0,,,450.7314286,FALSE
3/23/2018 18:00,447,19,,15.203,0,,,433.8628571,FALSE
3/23/2018 19:00,447,20,82,14.513,0,0,0,516.2742857,FALSE
3/23/2018 20:00,447,21,,13.951,0,,,527.2871429,FALSE
3/23/2018 21:00,447,22,,13.491,0,,,527.6157143,FALSE
3/23/2018 22:00,447,23,89,13.17,0,0,0,533.6085714,FALSE
3/23/2018 23:00,447,24,,12.9,0,,,502.4457143,FALSE
3/24/2018 0:00,448,1,,12.614,0,,,454.45,FALSE
3/24/2018 1:00,448,2,95,12.411,0,0,0,427.8828571,FALSE
3/24/2018 2:00,448,3,,12.22,0,,,409.26,FALSE
3/24/2018 3:00,448,4,,12.084,0,,,379.9014286,FALSE
3/24/2018 4:00,448,5,83,12.108,0,29,6,379.3685714,FALSE
3/24/2018 5:00,448,6,,13.141,0,,,382.7857143,FALSE
3/24/2018 6:00,448,7,,14.876,0,,,407.9457143,FALSE
3/24/2018 7:00,448,8,51,17.175,0,0,4,415.1385714,FALSE
3/24/2018 8:00,448,9,,18.934,0,,,401.5171429,FALSE
3/24/2018 9:00,448,10,,20.011,7.4,,,403.2414286,FALSE
3/24/2018 10:00,448,11,58,20.676,2,27,6,417.1371429,FALSE
3/24/2018 11:00,448,12,,21.025,5,,,430.1485714,FALSE
3/24/2018 12:00,448,13,,21.063,19,,,425.32,FALSE
3/24/2018 13:00,448,14,70,20.771,0,27,8,447.6428571,FALSE
3/24/2018 14:00,448,15,,20.111,0,,,455.1057143,FALSE
3/24/2018 15:00,448,16,,18.684,0,,,468.7657143,FALSE
3/24/2018 16:00,448,17,81,15.594,0,0,0,463.9142857,FALSE
3/24/2018 17:00,448,18,,14.336,0,,,451.5642857,FALSE
3/24/2018 18:00,448,19,,13.61,0,,,441.0228571,FALSE
3/24/2018 19:00,448,20,82,13.02,0,0,0,526.1157143,FALSE
3/24/2018 20:00,448,21,,12.609,0,,,535.8557143,FALSE
3/24/2018 21:00,448,22,,12.355,0,,,537.5557143,FALSE
3/24/2018 22:00,448,23,85,12.221,0,0,0,543.46,FALSE
3/24/2018 23:00,448,24,,12.083,0,,,516.56,FALSE
3/25/2018 0:00,449,1,,11.924,0,,,475.8685714,TRUE
3/25/2018 1:00,449,2,84,11.785,0,0,0,443.09,TRUE
3/25/2018 2:00,449,3,,11.595,0,,,425.9257143,TRUE
3/25/2018 3:00,449,4,,11.358,0,,,414.4142857,TRUE
3/25/2018 4:00,449,5,90,11.435,0,27,6,403.9985714,TRUE
3/25/2018 5:00,449,6,,13.683,0,,,400.21,TRUE
3/25/2018 6:00,449,7,,16.132,0,,,419.49,TRUE
3/25/2018 7:00,449,8,67,18.829,0,27,6,401.04,TRUE
3/25/2018 8:00,449,9,,20.799,0.22,,,370.12,TRUE
3/25/2018 9:00,449,10,,22.091,0.91,,,361.5971429,TRUE
3/25/2018 10:00,449,11,58,22.956,1.77,27,6,367.3142857,TRUE
3/25/2018 11:00,449,12,,23.463,1.62,,,367.2214286,TRUE
3/25/2018 12:00,449,13,,23.565,2.25,,,375.04,TRUE
3/25/2018 13:00,449,14,69,23.229,2.89,27,6,378.2628571,TRUE
3/25/2018 14:00,449,15,,22.43,3.48,,,392.2457143,TRUE
3/25/2018 15:00,449,16,,20.711,3.07,,,404.3614286,TRUE
3/25/2018 16:00,449,17,67,18.066,2.36,25,4,398.2285714,TRUE
3/25/2018 17:00,449,18,,16.802,1.34,,,391.2271429,TRUE
3/25/2018 18:00,449,19,,15.885,0.88,,,398.6371429,TRUE
3/25/2018 19:00,449,20,77,15.097,0.21,0,0,481.44,TRUE
3/25/2018 20:00,449,21,,14.465,0,,,511.0571429,TRUE
3/25/2018 21:00,449,22,,13.913,0,,,518.7628571,TRUE
3/25/2018 22:00,449,23,89,13.481,0,0,0,530.7128571,TRUE
3/25/2018 23:00,449,24,,13.118,0,,,509.97,TRUE
3/26/2018 0:00,450,1,,12.773,0,,,460.3485714,FALSE
3/26/2018 1:00,450,2,83,12.57,0,0,0,431.2871429,FALSE
3/26/2018 2:00,450,3,,12.564,0,,,419.1514286,FALSE
3/26/2018 3:00,450,4,,12.552,0,,,404.9957143,FALSE
3/26/2018 4:00,450,5,78,12.907,0,0,0,396.6557143,FALSE
3/26/2018 5:00,450,6,,15.045,0,,,397.24,FALSE
3/26/2018 6:00,450,7,,17.291,0,,,417.81,FALSE
3/26/2018 7:00,450,8,46,20.086,0,5,6,420.8614286,FALSE
3/26/2018 8:00,450,9,,22.329,0.13,,,410.9228571,FALSE
3/26/2018 9:00,450,10,,23.544,0.66,,,414.3971429,FALSE
3/26/2018 10:00,450,11,55,24.224,1.43,27,6,435.9585714,FALSE
3/26/2018 11:00,450,12,,24.454,2.03,,,439.3957143,FALSE
3/26/2018 12:00,450,13,,24.348,3.09,,,449.7514286,FALSE
3/26/2018 13:00,450,14,59,23.996,3.47,27,6,451.3957143,FALSE
3/26/2018 14:00,450,15,,23.376,3.57,,,464.6871429,FALSE
3/26/2018 15:00,450,16,,22.013,3.19,,,483.78,FALSE
3/26/2018 16:00,450,17,68,20.043,2.41,0,0,482.5542857,FALSE
3/26/2018 17:00,450,18,,19.306,1.86,,,470.4942857,FALSE
3/26/2018 18:00,450,19,,18.745,0.98,,,459.6828571,FALSE
3/26/2018 19:00,450,20,75,18.125,0.17,0,0,528.8085714,FALSE
3/26/2018 20:00,450,21,,17.492,0,,,551.5857143,FALSE
3/26/2018 21:00,450,22,,16.855,0,,,552.8014286,FALSE
3/26/2018 22:00,450,23,80,16.355,0,0,0,518.0285714,FALSE
3/26/2018 23:00,450,24,,15.938,0,,,503.9585714,FALSE
3/27/2018 0:00,451,1,,15.6,0,,,479.05,FALSE
3/27/2018 1:00,451,2,,15.324,0,,,450.0671429,FALSE
3/27/2018 2:00,451,3,,15.097,0,,,432.9728571,FALSE
3/27/2018 3:00,451,4,73,14.872,0,0,0,417.7442857,FALSE
3/27/2018 4:00,451,5,,15.128,0,,,405.1628571,FALSE
3/27/2018 5:00,451,6,,17.841,0,,,406.7871429,FALSE
3/27/2018 6:00,451,7,56,20.401,0,27,8,432.7557143,FALSE
3/27/2018 7:00,451,8,,23.156,0.19,,,436.39,FALSE
3/27/2018 8:00,451,9,,24.684,0.92,,,423.2057143,FALSE
3/27/2018 9:00,451,10,63,25.627,1.85,27,6,430.1771429,FALSE
3/27/2018 10:00,451,11,,26.323,2.32,,,447.01,FALSE
3/27/2018 11:00,451,12,,26.77,2.8,,,456.7371429,FALSE
3/27/2018 12:00,451,13,71,26.951,2.25,27,6,462.1814286,FALSE
3/27/2018 13:00,451,14,,26.821,2.42,,,460.4242857,FALSE
3/27/2018 14:00,451,15,,26.271,2.99,,,472.2071429,FALSE
3/27/2018 15:00,451,16,81,24.753,2.34,27,6,488.1842857,FALSE
3/27/2018 16:00,451,17,,21.732,1.89,,,486.54,FALSE
3/27/2018 17:00,451,18,,20.19,0.97,,,470.2028571,FALSE
3/27/2018 18:00,451,19,83,19.181,0.22,0,0,462.3728571,FALSE
3/27/2018 19:00,451,20,,18.336,0,,,545.9085714,FALSE
3/27/2018 20:00,451,21,,17.665,0,,,553.1371429,FALSE
3/27/2018 21:00,451,22,83,17.083,0,0,4,546.4071429,FALSE
3/27/2018 22:00,451,23,,16.557,0,,,554.8428571,FALSE
3/27/2018 23:00,451,24,,16.086,0,,,529.4814286,FALSE
3/28/2018 0:00,452,1,90,15.644,0,0,0,481.92,FALSE
3/28/2018 1:00,452,2,,15.278,0,,,447.8285714,FALSE
3/28/2018 2:00,452,3,,14.989,0,,,431.8542857,FALSE
3/28/2018 3:00,452,4,83,14.795,0,27,6,420.2357143,FALSE
3/28/2018 4:00,452,5,,15.211,0,,,406.0585714,FALSE
3/28/2018 5:00,452,6,,17.764,0,,,410.1928571,FALSE
3/28/2018 6:00,452,7,65,20.049,0,27,6,431.57,FALSE
3/28/2018 7:00,452,8,,22.369,0.3,,,435.62,FALSE
3/28/2018 8:00,452,9,,23.958,1.2,,,425.04,FALSE
3/28/2018 9:00,452,10,68,24.913,1.9,23,8,434.3385714,FALSE
3/28/2018 10:00,452,11,,25.516,1.53,,,453.4514286,FALSE
3/28/2018 11:00,452,12,,25.814,1.52,,,458.18,FALSE
3/28/2018 12:00,452,13,72,25.831,2.71,27,6,467.77,FALSE
3/28/2018 13:00,452,14,,25.596,3.58,,,467.5371429,FALSE
3/28/2018 14:00,452,15,,24.944,2.95,,,478.9771429,FALSE
3/28/2018 15:00,452,16,78,23.684,2.72,27,6,492.7685714,FALSE
3/28/2018 16:00,452,17,,21.582,1.92,,,483.1228571,FALSE
3/28/2018 17:00,452,18,,20.525,0.84,,,467.2985714,FALSE
3/28/2018 18:00,452,19,83,19.926,0.18,0,0,451.1028571,FALSE
3/28/2018 19:00,452,20,,19.376,0,,,536.8,FALSE
3/28/2018 20:00,452,21,,18.826,0,,,548.13,FALSE
3/28/2018 21:00,452,22,86,18.264,0,0,0,546.07,FALSE
3/28/2018 22:00,452,23,,17.665,0,,,547.8071429,FALSE
3/28/2018 23:00,452,24,,17.082,0,,,531.8742857,FALSE
3/29/2018 0:00,453,1,90,16.503,0,0,0,488.1728571,TRUE
3/29/2018 1:00,453,2,,15.925,0,,,458.2142857,TRUE
3/29/2018 2:00,453,3,,15.382,0,,,440.3114286,TRUE
3/29/2018 3:00,453,4,79,14.872,0,0,4,423.02,TRUE
3/29/2018 4:00,453,5,,14.984,0,,,415.0314286,TRUE
3/29/2018 5:00,453,6,,17.387,0,,,408.6514286,TRUE
3/29/2018 6:00,453,7,66,19.71,0,23,8,429.5642857,TRUE
3/29/2018 7:00,453,8,,21.782,0.25,,,423.5085714,TRUE
3/29/2018 8:00,453,9,,23.272,0.96,,,411.1771429,TRUE
3/29/2018 9:00,453,10,68,24.258,1.67,27,6,427.8585714,TRUE
3/29/2018 10:00,453,11,,25.053,2.19,,,457.1142857,TRUE
3/29/2018 11:00,453,12,,25.561,2.2,,,469.9,TRUE
3/29/2018 12:00,453,13,75,25.728,3.08,27,6,473.4857143,TRUE
3/29/2018 13:00,453,14,,25.496,3.43,,,471.6085714,TRUE
3/29/2018 14:00,453,15,,24.816,3.09,,,481.8285714,TRUE
3/29/2018 15:00,453,16,79,23.137,2.39,32,6,492.7685714,TRUE
3/29/2018 16:00,453,17,,19.907,1.53,,,483.4942857,TRUE
3/29/2018 17:00,453,18,,18.676,0.81,,,469.1571429,TRUE
3/29/2018 18:00,453,19,81,18.018,0.21,32,4,445.7214286,TRUE
3/29/2018 19:00,453,20,,17.39,0,,,515.4,TRUE
3/29/2018 20:00,453,21,,16.799,0,,,524.0842857,TRUE
3/29/2018 21:00,453,22,86,16.266,0,0,0,523.0014286,TRUE
3/29/2018 22:00,453,23,,15.791,0,,,538.5114286,TRUE
3/29/2018 23:00,453,24,,15.457,0,,,519.8542857,TRUE
3/30/2018 0:00,454,1,,15.104,0,,,479.4914286,TRUE
3/30/2018 1:00,454,2,,14.614,0,,,451.7971429,TRUE
3/30/2018 2:00,454,3,,14.134,0,,,433.91,TRUE
3/30/2018 3:00,454,4,71,13.654,0,32,4,415.6728571,TRUE
3/30/2018 4:00,454,5,,13.563,0,,,405.1528571,TRUE
3/30/2018 5:00,454,6,,15.12,0,,,401.1128571,TRUE
3/30/2018 6:00,454,7,58,16.537,0,27,6,415.37,TRUE
3/30/2018 7:00,454,8,,18.168,0.26,,,406.1257143,TRUE
3/30/2018 8:00,454,9,,19.576,0.97,,,381.3814286,TRUE
3/30/2018 9:00,454,10,60,20.641,1.82,27,8,380.2428571,TRUE
3/30/2018 10:00,454,11,,21.319,2.56,,,392.9942857,TRUE
3/30/2018 11:00,454,12,,21.657,3.09,,,403.9228571,TRUE
3/30/2018 12:00,454,13,67,21.622,3.13,29,6,413.7957143,TRUE
3/30/2018 13:00,454,14,,21.129,3.39,,,399.8485714,TRUE
3/30/2018 14:00,454,15,,20.189,3.04,,,412.7942857,TRUE
3/30/2018 15:00,454,16,73,18.927,2.49,29,4,431.5171429,TRUE
3/30/2018 16:00,454,17,,17.028,1.7,,,423.67,TRUE
3/30/2018 17:00,454,18,,15.88,0.88,,,409.57,TRUE
3/30/2018 18:00,454,19,74,15.186,0.21,0,0,401.08,TRUE
3/30/2018 19:00,454,20,,14.614,0,,,478.3042857,TRUE
3/30/2018 20:00,454,21,,14.093,0,,,495.2571429,TRUE
3/30/2018 21:00,454,22,78,13.583,0,0,0,506.6571429,TRUE
3/30/2018 22:00,454,23,,13.091,0,,,516.14,TRUE
3/30/2018 23:00,454,24,,12.632,0,,,500.76,TRUE
3/31/2018 0:00,455,1,74,12.239,0,0,0,463.3028571,FALSE
3/31/2018 1:00,455,2,,11.92,0,,,435.7985714,FALSE
3/31/2018 2:00,455,3,,11.612,0,,,422.3728571,FALSE
3/31/2018 3:00,455,4,75,11.264,0,0,0,404.5657143,FALSE
3/31/2018 4:00,455,5,,11.441,0,,,396.1042857,FALSE
3/31/2018 5:00,455,6,,12.618,0,,,397.2885714,FALSE
3/31/2018 6:00,455,7,61,13.931,0,27,6,415.0014286,FALSE
3/31/2018 7:00,455,8,,15.398,0.24,,,410.2071429,FALSE
3/31/2018 8:00,455,9,,16.873,0.86,,,398.6157143,FALSE
3/31/2018 9:00,455,10,59,18.461,1.49,27,6,411.6742857,FALSE
3/31/2018 10:00,455,11,,19.979,2.37,,,441.1571429,FALSE
3/31/2018 11:00,455,12,,21.018,2.87,,,446.7585714,FALSE
3/31/2018 12:00,455,13,67,21.494,2.66,29,8,452.6771429,FALSE
3/31/2018 13:00,455,14,,21.401,2.27,,,457.6514286,FALSE
3/31/2018 14:00,455,15,,20.737,2.73,,,460.9742857,FALSE
3/31/2018 15:00,455,16,75,19.317,2.03,0,0,472.8742857,FALSE
3/31/2018 16:00,455,17,,16.81,1.5,,,467.21,FALSE
3/31/2018 17:00,455,18,,15.504,0.5,,,449.22,FALSE
3/31/2018 18:00,455,19,77,14.677,0.14,0,0,370.0642857,FALSE
3/31/2018 19:00,455,20,,13.936,0,,,523.9814286,FALSE
3/31/2018 20:00,455,21,,13.298,0,,,527.3185714,FALSE
3/31/2018 21:00,455,22,76,12.79,0,0,0,522.1214286,FALSE
3/31/2018 22:00,455,23,,12.35,0,,,530.1428571,FALSE
3/31/2018 23:00,455,24,,11.967,0,,,509.2971429,FALSE
4/1/2018 0:00,456,1,82,11.626,0,0,0,464.5114286,TRUE
4/1/2018 1:00,456,2,,11.351,0,,,437.9957143,TRUE
4/1/2018 2:00,456,3,,11.108,0,,,420.2785714,TRUE
4/1/2018 3:00,456,4,75,10.791,0,0,0,409.6457143,TRUE
4/1/2018 4:00,456,5,,11.022,0,,,398.5371429,TRUE
4/1/2018 5:00,456,6,,12.315,0,,,393.5428571,TRUE
4/1/2018 6:00,456,7,61,13.734,0,27,6,406.2071429,TRUE
4/1/2018 7:00,456,8,,15.389,0.27,,,396.7142857,TRUE
4/1/2018 8:00,456,9,,17.024,1,,,377.0314286,TRUE
4/1/2018 9:00,456,10,57,18.47,1.84,23,6,369.2657143,TRUE
4/1/2018 10:00,456,11,,19.636,2.55,,,380.2714286,TRUE
